budget,genres,movie_id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",93856,en,20.649145,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Oren Peli / Brian Witten Pictures"", ""id"": 14734}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/24/2012,18112929,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.9,483
1000000,"[{""id"": 27, ""name"": ""Horror""}]",9003,en,22.583834,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Cinemarque Entertainment BV"", ""id"": 15338}, {""name"": ""Film Futures"", ""id"": 15339}, {""name"": ""Rivdel Films"", ""id"": 15340}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/11/1987,14564027,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,449
5000000,"[{""id"": 18, ""name"": ""Drama""}]",347126,en,6.96858,"[{""name"": ""Pure Flix Productions"", ""id"": 79986}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/1/2016,23507567,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,72
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10092,en,6.926926,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/16/2005,10047674,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",5.6,126
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",10643,ja,3.322721,"[{""name"": ""Toho Film (Eiga) Co. Ltd."", ""id"": 622}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",12/11/1999,10037390,107,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",5.9,43
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",46705,en,26.881611,"[{""name"": ""Hunting Lane Films"", ""id"": 2290}, {""name"": ""Silverwood Films"", ""id"": 2293}, {""name"": ""Incentive Filmed Entertainment"", ""id"": 7215}, {""name"": ""Chrysler Corporation"", ""id"": 11335}, {""name"": ""Shade Pictures"", ""id"": 11336}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Cottage Industries"", ""id"": 11338}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/27/2010,16566240,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,890
1000000,"[{""id"": 18, ""name"": ""Drama""}]",546,en,9.773398,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/23/2005,13350369,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,144
1000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",76487,en,13.152822,"[{""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Prototype"", ""id"": 24048}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/6/2012,101758490,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.6,262
2090000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",5722,en,4.289003,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/17/1970,40000000,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,53
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",39833,en,1.444258,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/15/1956,9000000,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,21
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",1781,en,14.139004,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""Paramount Classics"", ""id"": 2315}, {""name"": ""Participant Media"", ""id"": 6735}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/24/2006,46243000,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,251
1000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",18712,en,3.851,"[{""name"": ""Republic Pictures (I)"", ""id"": 14317}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/14/1949,7800000,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,33
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",7944,en,2.162522,"[{""name"": ""Concert Promotion International"", ""id"": 2264}, {""name"": ""Shangri-La Entertainment"", ""id"": 2265}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/7/2008,0,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.2,44
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",171424,en,17.845161,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Dragonfly Entertainment"", ""id"": 18142}, {""name"": ""Sobras International Pictures"", ""id"": 55497}, {""name"": ""Top Hat Releasing"", ""id"": 73624}, {""name"": ""BH Tilt"", ""id"": 73625}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/4/2014,6833445,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5,349
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",361475,en,0.42583,"[{""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Amaro Films"", ""id"": 76846}, {""name"": ""Connectic Studio"", ""id"": 76847}, {""name"": ""Motion Group Pictures"", ""id"": 76848}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/20/2016,0,109,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",7.5,12
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",113947,en,9.115486,"[{""name"": ""Rhino Films"", ""id"": 1591}, {""name"": ""Such Much Films"", ""id"": 13195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/2/2012,9138338,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,179
0,"[{""id"": 99, ""name"": ""Documentary""}]",18570,en,15.017162,"[{""name"": ""Magnolia Pictures"", ""id"": 1030}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/7/2008,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,217
0,"[{""id"": 18, ""name"": ""Drama""}]",83860,en,1.86221,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/30/2011,5355847,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,35
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",41469,en,1.334481,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/21/1998,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6,20
0,"[{""id"": 18, ""name"": ""Drama""}]",244772,en,15.699363,"[{""name"": ""Duplass Brothers Productions"", ""id"": 1974}, {""name"": ""Venture Forth"", ""id"": 20313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/2014,5284309,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,292
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",50837,en,17.806082,"[{""name"": ""Cunningham & Maybach Films"", ""id"": 10056}, {""name"": ""FilmHaven Entertainment"", ""id"": 10057}, {""name"": ""BorderLine Films"", ""id"": 10058}, {""name"": ""This Is That Productions"", ""id"": 10059}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/21/2011,3538446,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,277
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",248774,en,10.12895,"[{""name"": ""Sundial Pictures"", ""id"": 10479}, {""name"": ""Votiv Films"", ""id"": 34455}, {""name"": ""Rooks Nest Entertainment"", ""id"": 34456}, {""name"": ""A24"", ""id"": 41077}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/6/2014,3123963,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,187
0,"[{""id"": 18, ""name"": ""Drama""}]",10183,en,4.805651,"[{""name"": ""Cohen Media Group"", ""id"": 9122}, {""name"": ""Harwood Hunt Productions"", ""id"": 85817}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/1/2008,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",6.7,99
1000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",159014,en,5.247956,"[{""name"": ""Tremolo Productions"", ""id"": 58637}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/14/2013,0,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.4,85
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",32456,en,4.86805,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/7/1997,2057193,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,24
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",49963,en,0.367312,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Pandora Filmproduktion"", ""id"": 254}, {""name"": ""Zenith Entertainment"", ""id"": 3644}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Mikado Film"", ""id"": 11912}, {""name"": ""Electric"", ""id"": 53407}, {""name"": ""TEAM Communications Group"", ""id"": 53408}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/17/1996,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,7
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",13508,en,5.323184,"[{""name"": ""Electric Entertainment"", ""id"": 3241}, {""name"": ""Plinyminor"", ""id"": 4925}, {""name"": ""Papercut Films"", ""id"": 8746}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/4/2006,1678874,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",7.2,59
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",22597,en,3.424158,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/1/2000,1744858,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",6.3,25
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}]",9707,en,9.954848,"[{""name"": ""MGM"", ""id"": 5899}, {""name"": ""Silver Sphere Corporation"", ""id"": 59341}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/9/2002,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",6.7,191
1,"[{""id"": 18, ""name"": ""Drama""}]",37532,en,0.29245,[],[],10/7/1998,0,100,[],6.7,7
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",26791,en,0.280083,"[{""name"": ""Main Street Movie Company"", ""id"": 6337}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/30/2001,852206,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,4
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",56666,hi,0.043023,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",9/8/2000,623791,170,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",6.1,7
1000000,"[{""id"": 35, ""name"": ""Comedy""}]",8675,en,5.06516,"[{""name"": ""Kuzui Enterprises"", ""id"": 2516}, {""name"": ""Avenging Conscience"", ""id"": 2517}, {""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/6/1997,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",6.2,115
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13132,en,3.65924,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/1/2003,0,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,30
0,"[{""id"": 35, ""name"": ""Comedy""}]",47686,en,0.948316,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/1997,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.7,10
1000000,"[{""id"": 18, ""name"": ""Drama""}]",46989,en,0.672695,[],[],1/11/2002,464000,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,13
0,"[{""id"": 18, ""name"": ""Drama""}]",192132,en,16.570708,"[{""name"": ""Tribeca Film"", ""id"": 20670}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/9/2014,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,348
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",24424,he,0.51799,"[{""name"": ""ARTE"", ""id"": 5766}, {""name"": ""Inosan"", ""id"": 11631}, {""name"": ""Das Kleine Fernsehspiel (ZDF)"", ""id"": 16053}, {""name"": ""Twenty Twenty Vision Filmproduktion GmbH"", ""id"": 32545}]","[{""iso_3166_1"": ""IL"", ""name"": ""Israel""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",9/17/2009,0,120,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}]",6.8,27
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",13198,en,8.542921,"[{""name"": ""No Matter Pictures"", ""id"": 3561}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/24/2006,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,160
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",244267,en,37.555398,"[{""name"": ""Verisimilitude"", ""id"": 22632}, {""name"": ""Bersin Pictures"", ""id"": 36186}, {""name"": ""WeWork Studios"", ""id"": 36187}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/18/2014,336472,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,1063
1000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",21413,en,5.20209,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""LivePlanet"", ""id"": 7161}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/22/2003,0,79,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.6,17
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",123678,id,8.887411,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Final Cut for Real"", ""id"": 29062}, {""name"": ""Piraya Film A/S"", ""id"": 29063}, {""name"": ""Novaya Zemlya"", ""id"": 29064}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",8/31/2012,444575,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""id"", ""name"": ""Bahasa indonesia""}]",7.5,210
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",13362,en,0.748565,"[{""name"": ""Jigsaw Productions"", ""id"": 2740}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",4/30/2007,274661,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,53
1000000,"[{""id"": 99, ""name"": ""Documentary""}]",39183,en,0.436148,[],[],1/1/2006,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.7,3
0,"[{""id"": 18, ""name"": ""Drama""}]",62402,en,0.030253,[],"[{""iso_3166_1"": ""GY"", ""name"": ""Guyana""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/24/2004,0,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",2.8,3
0,[],206412,en,0.690089,[],[],5/14/2000,0,90,[],4,1
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 99, ""name"": ""Documentary""}]",201132,en,1.883947,"[{""name"": ""Antzworks"", ""id"": 49386}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",9/5/2013,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.2,29
650000,"[{""id"": 99, ""name"": ""Documentary""}]",251471,en,1.631274,"[{""name"": ""Global Emerging Markets (GEM)"", ""id"": 19542}, {""name"": ""HeLo"", ""id"": 19543}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}]",7/31/2015,0,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,55
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",112456,en,0.341461,[],[],6/1/2012,0,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.7,5
0,"[{""id"": 53, ""name"": ""Thriller""}]",20296,en,0.887821,[],"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",9/16/2005,0,200,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",3.4,6
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",25983,en,8.628485,"[{""name"": ""Glass Eye Pix"", ""id"": 1360}, {""name"": ""MPI Media Group"", ""id"": 23457}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/25/2009,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6,197
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",66195,en,6.507094,"[{""name"": ""Splendid Film"", ""id"": 8146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/1/2010,14870,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.2,135
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",16155,en,1.190729,"[{""name"": ""October Films"", ""id"": 236}, {""name"": ""Andell Entertainment"", ""id"": 1683}, {""name"": ""Blue Guitar Films"", ""id"": 40263}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/17/1998,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.3,16
1000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",46727,en,0.340019,"[{""name"": ""Golan-Globus Productions"", ""id"": 13549}, {""name"": ""Powers That Be Pictures"", ""id"": 85163}, {""name"": ""Magic Entertainment, Inc."", ""id"": 85164}, {""name"": ""Miracle Entertainment"", ""id"": 85165}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/11/1999,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.2,7
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",55180,en,0.678475,"[{""name"": ""Byronic Pose Productions"", ""id"": 17181}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/23/1998,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6,3
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",29015,en,9.055447,"[{""name"": ""Brillstein-Grey Entertainment"", ""id"": 1606}, {""name"": ""Mindfire Entertainment"", ""id"": 8068}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/22/2000,0,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,11
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",91122,en,0.108468,"[{""name"": ""Duck Farm Films"", ""id"": 59196}]",[],9/19/2009,0,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.4,5
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",18206,en,2.175696,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Pin Hole Productions LLC"", ""id"": 13358}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/28/2006,10018,78,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.2,20
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",320146,en,1.50211,"[{""name"": ""Ghost Robot"", ""id"": 51071}, {""name"": ""Greencard Pictures"", ""id"": 64854}, {""name"": ""Mathematic"", ""id"": 74293}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/11/2016,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,25
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",13856,en,1.260314,"[{""name"": ""Rival Pictures"", ""id"": 2830}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/30/2006,7202,81,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.6,32
0,[],219716,en,0.547654,[],[],3/19/1999,0,96,[],0,1
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",43630,en,0.0206,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2005,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.8,2
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",56491,en,0.429587,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/21/2006,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3.3,9
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",99826,en,0.098351,"[{""name"": ""Next Wednesday Productions"", ""id"": 921}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/16/2002,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",8,1
1000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",186935,es,3.629777,"[{""name"": ""Mantarraya Producciones"", ""id"": 863}, {""name"": ""No Dream Cinema"", ""id"": 864}, {""name"": ""Lemming Film"", ""id"": 2345}, {""name"": ""Le Pacte"", ""id"": 5125}, {""name"": ""Fondo para la Producci\u00f3n Cinematogr\u00e1fica de Calidad (FOPROCINE)"", ""id"": 9980}, {""name"": ""ZDF/Arte"", ""id"": 11237}, {""name"": ""unafilm"", ""id"": 14547}, {""name"": ""Centre National du Cin\u00e9ma et de L'image Anim\u00e9e (CNC)"", ""id"": 17298}, {""name"": ""Tres Tunas"", ""id"": 22621}, {""name"": ""Consejo Nacional para la Cultura y las Artes (CONACULTA)"", ""id"": 22622}, {""name"": ""Ticoman"", ""id"": 22623}, {""name"": ""Ik\u00e9 Asistencia"", ""id"": 22624}, {""name"": ""Fonds Sud Cin\u00e9ma"", ""id"": 22625}, {""name"": ""Minist\u00e8re des Affaires Etrang\u00e8res et Europ\u00e9ennes"", ""id"": 22626}, {""name"": ""Film- und Medienstiftung NRW"", ""id"": 22627}, {""name"": ""Netherland Filmfund"", ""id"": 22628}, {""name"": ""Sundance / NHK International Filmmakers Award"", ""id"": 22629}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",8/9/2013,0,105,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.2,32
